id,occ_date,occ_year,premises_type,bike_cost,cost_group
5456,2015-09-10,2015,Outside,600,500<1000
5457,2015-09-09,2015,Outside,500,500<1000
5458,2015-09-04,2015,Educational,500,500<1000
5459,2015-09-05,2015,House,525,500<1000
5460,2015-09-05,2015,Apartment,800,500<1000
5461,2015-09-09,2015,Outside,992,500<1000
5462,2015-09-10,2015,Educational,2200,2000<
5463,2015-09-08,2015,House,150,<500
5464,2015-09-07,2015,House,800,500<1000
5465,2015-09-09,2015,Outside,300,<500
5466,2015-09-11,2015,Outside,599,500<1000
5467,2015-09-11,2015,House,700,500<1000
5468,2015-09-01,2015,Other,449,<500
5469,2015-09-10,2015,Apartment,200,<500
5470,2015-09-10,2015,Educational,350,<500
5471,2015-09-08,2015,Other,2000,2000<
5472,2015-09-09,2015,Commercial,550,500<1000
5473,2015-09-11,2015,Outside,982,500<1000
5474,2015-09-01,2015,Other,659,500<1000
5475,2015-09-08,2015,Other,3000,2000<
5476,2015-09-11,2015,Other,350,<500
5477,2015-09-10,2015,Apartment,200,<500
5478,2015-09-10,2015,Educational,500,500<1000
5479,2015-09-10,2015,Educational,1800,1500<2000
5480,2015-09-11,2015,Outside,200,<500
5482,2015-09-10,2015,House,400,<500
5483,2015-09-11,2015,Outside,1000,1000<1500
5485,2015-09-11,2015,Educational,1000,1000<1500
5487,2015-09-11,2015,Outside,134,<500
5488,2015-09-03,2015,House,1200,1000<1500
5489,2015-09-04,2015,Apartment,752,500<1000
5490,2015-09-12,2015,Transit,1000,1000<1500
5491,2015-09-05,2015,House,650,500<1000
5492,2015-09-10,2015,Outside,500,500<1000
5494,2015-09-12,2015,Outside,400,<500
5496,2015-08-29,2015,Outside,1300,1000<1500
5497,2015-09-10,2015,Apartment,620,500<1000
5498,2015-09-13,2015,Outside,600,500<1000
5499,2015-09-06,2015,Outside,900,500<1000
5500,2015-09-07,2015,Other,4500,2000<
5501,2015-09-13,2015,Outside,250,<500
5502,2015-09-14,2015,Educational,550,500<1000
5503,2015-09-07,2015,Apartment,800,500<1000
5504,2015-09-10,2015,Commercial,750,500<1000
5506,2015-09-11,2015,Apartment,500,500<1000
5507,2015-09-01,2015,Outside,400,<500
5509,2015-09-14,2015,House,1299.99,1000<1500
5510,2015-09-14,2015,Other,500,500<1000
5511,2015-09-09,2015,Outside,1000,1000<1500
5512,2015-09-14,2015,Educational,600,500<1000
5513,2015-09-10,2015,Outside,400,<500
5514,2015-09-11,2015,Outside,300,<500
5515,2015-09-14,2015,Outside,500,500<1000
5516,2015-09-15,2015,Other,550,500<1000
5517,2015-09-15,2015,Commercial,653.15,500<1000
5518,2015-09-14,2015,Commercial,400,<500
5519,2015-09-13,2015,Apartment,1000,1000<1500
5520,2015-09-15,2015,Commercial,425,<500
5521,2015-09-14,2015,Outside,500,500<1000
5522,2015-09-15,2015,Other,695,500<1000
5523,2015-09-11,2015,Commercial,750,500<1000
5524,2015-09-11,2015,Outside,400,<500
5525,2015-09-14,2015,Commercial,4000,2000<
5526,2015-09-11,2015,Commercial,300,<500
5527,2015-09-06,2015,Commercial,800,500<1000
5529,2015-09-15,2015,Educational,1000,1000<1500
5530,2015-09-13,2015,House,600,500<1000
5531,2015-09-15,2015,Outside,500,500<1000
5532,2015-09-14,2015,Outside,1900,1500<2000
5534,2015-09-14,2015,Other,1300,1000<1500
5535,2015-09-10,2015,Commercial,1000,1000<1500
5536,2015-09-10,2015,Commercial,200,<500
5537,2015-09-14,2015,House,900,500<1000
5538,2015-09-11,2015,Educational,490,<500
5539,2015-09-15,2015,Other,3000,2000<
5540,2015-09-12,2015,House,2800,2000<
5541,2015-09-16,2015,Outside,2095,2000<
5543,2015-09-16,2015,Outside,1253.68,1000<1500
5544,2015-09-16,2015,Educational,450,<500
5545,2015-09-11,2015,Outside,500,500<1000
5546,2015-08-14,2015,Commercial,420,<500
5547,2015-09-16,2015,Educational,900,500<1000
5549,2015-09-15,2015,Other,700,500<1000
5550,2015-08-14,2015,Commercial,550,500<1000
5551,2015-09-15,2015,Commercial,1000,1000<1500
5552,2015-09-16,2015,Other,500,500<1000
5553,2015-09-15,2015,Apartment,700,500<1000
5554,2015-09-12,2015,Commercial,600,500<1000
5555,2015-09-12,2015,Commercial,500,500<1000
5556,2015-09-14,2015,Apartment,400,<500
5557,2015-09-16,2015,Educational,900,500<1000
5559,2015-09-17,2015,Outside,1000,1000<1500
5562,2015-09-17,2015,Outside,100,<500
5563,2015-09-08,2015,Outside,200,<500
5564,2015-09-16,2015,House,450,<500
5565,2015-09-17,2015,Apartment,1500,1500<2000
5567,2015-09-17,2015,House,10000,2000<
5568,2015-09-10,2015,Outside,540,500<1000
5569,2015-09-15,2015,Other,200,<500
5570,2015-09-18,2015,Outside,300,<500
5572,2015-09-18,2015,Outside,500,500<1000
5573,2015-09-15,2015,House,450,<500
5574,2015-09-17,2015,Other,900,500<1000
5575,2015-09-17,2015,House,200,<500
5576,2015-09-17,2015,Outside,400,<500
5577,2015-09-17,2015,Outside,1970,1500<2000
5580,2015-09-18,2015,Outside,232,<500
5581,2015-09-19,2015,Commercial,600,500<1000
5582,2015-08-12,2015,Apartment,650,500<1000
5583,2015-09-16,2015,Commercial,400,<500
5585,2015-09-19,2015,Commercial,860,500<1000
5586,2015-09-19,2015,Outside,300,<500
5587,2015-09-17,2015,Commercial,678,500<1000
5588,2015-09-15,2015,Apartment,176.27,<500
5589,2015-09-14,2015,Apartment,3200,2000<
5590,2015-09-16,2015,Outside,800,500<1000
5591,2015-09-18,2015,Apartment,650,500<1000
5593,2015-09-16,2015,Commercial,400,<500
5594,2015-09-19,2015,Commercial,860,500<1000
5595,2015-09-18,2015,Educational,300,<500
5597,2015-09-19,2015,Outside,450,<500
5598,2015-08-28,2015,Commercial,600,500<1000
5600,2015-09-19,2015,Outside,800,500<1000
5601,2015-09-19,2015,Commercial,500,500<1000
5602,2015-09-16,2015,Educational,1189.99,1000<1500
5603,2015-09-20,2015,Apartment,1500,1500<2000
5604,2015-09-19,2015,Outside,450,<500
5605,2015-09-19,2015,Other,600,500<1000
5606,2015-09-19,2015,Commercial,400,<500
5607,2015-09-21,2015,House,500,500<1000
5608,2015-09-14,2015,Outside,900,500<1000
5612,2015-09-19,2015,House,500,500<1000
5613,2015-09-20,2015,Outside,500,500<1000
5614,2015-09-10,2015,Commercial,749.99,500<1000
5615,2015-09-20,2015,House,500,500<1000
5616,2015-08-26,2015,Outside,1000,1000<1500
5617,2015-09-19,2015,House,50,<500
5618,2015-09-20,2015,House,150,<500
5619,2015-09-20,2015,Outside,200,<500
5620,2015-09-20,2015,Apartment,569,500<1000
5621,2015-09-20,2015,House,1000,1000<1500
5622,2015-09-20,2015,House,500,500<1000
5623,2015-09-14,2015,House,1500,1500<2000
5624,2015-09-20,2015,Outside,400,<500
5626,2015-07-30,2015,Commercial,350,<500
5627,2015-09-15,2015,Educational,300,<500
5628,2015-09-16,2015,Educational,600,500<1000
5629,2015-09-21,2015,Educational,800,500<1000
5630,2015-09-21,2015,Educational,395,<500
5631,2015-09-17,2015,Outside,2000,2000<
5632,2015-09-18,2015,Educational,1700,1500<2000
5633,2015-09-22,2015,Commercial,700,500<1000
5634,2015-09-21,2015,Apartment,2500,2000<
5635,2015-09-22,2015,Outside,1500,1500<2000
5636,2015-09-03,2015,Other,750,500<1000
5637,2015-09-03,2015,Outside,2000,2000<
5638,2015-09-21,2015,House,1800,1500<2000
5639,2015-09-21,2015,Outside,1000,1000<1500
5640,2015-09-21,2015,Educational,900,500<1000
5641,2015-09-22,2015,Educational,550,500<1000
5642,2015-09-22,2015,Apartment,625,500<1000
5643,2015-09-22,2015,Outside,300,<500
5644,2015-09-20,2015,Apartment,900,500<1000
5645,2015-09-21,2015,Other,2200,2000<
5646,2015-09-22,2015,House,550,500<1000
5647,2015-09-21,2015,Educational,150,<500
5648,2015-09-19,2015,Outside,1000,1000<1500
5649,2015-09-23,2015,Outside,200,<500
5650,2015-09-18,2015,Outside,750,500<1000
5651,2015-09-11,2015,Other,500,500<1000
5652,2015-09-09,2015,Commercial,500,500<1000
5653,2015-09-11,2015,Other,500,500<1000
5654,2015-09-10,2015,Educational,600,500<1000
5656,2015-09-23,2015,House,1500,1500<2000
5659,2015-09-23,2015,Educational,500,500<1000
5660,2015-09-21,2015,House,2500,2000<
5661,2015-09-23,2015,Educational,400,<500
5662,2015-09-21,2015,Educational,400,<500
5663,2015-09-23,2015,Outside,500,500<1000
5664,2015-09-15,2015,Educational,100,<500
5665,2015-09-23,2015,Commercial,500,500<1000
5666,2015-09-24,2015,Other,500,500<1000
5667,2015-09-24,2015,Apartment,1200,1000<1500
5668,2015-09-15,2015,Educational,600,500<1000
5669,2015-09-24,2015,Commercial,509.07,500<1000
5670,2015-09-17,2015,Apartment,200,<500
5671,2015-09-23,2015,Apartment,1250,1000<1500
5672,2015-09-16,2015,Outside,10000,2000<
5673,2015-09-22,2015,House,850,500<1000
5674,2015-09-03,2015,Outside,1100,1000<1500
5675,2015-09-20,2015,Outside,100,<500
5676,2015-09-24,2015,Outside,750,500<1000
5677,2015-09-25,2015,Outside,2000,2000<
5678,2015-09-25,2015,Educational,550,500<1000
5679,2015-09-25,2015,House,100,<500
5681,2015-09-25,2015,Outside,800,500<1000
5682,2015-09-25,2015,Transit,1000,1000<1500
5683,2015-09-25,2015,Outside,500,500<1000
5684,2015-09-23,2015,Outside,900,500<1000
5685,2015-09-24,2015,Outside,250,<500
5686,2015-09-24,2015,House,300,<500
5687,2015-09-25,2015,Outside,800,500<1000
5690,2015-09-25,2015,Outside,80,<500
5691,2015-09-26,2015,House,675,500<1000
5692,2015-09-04,2015,Outside,500,500<1000
5693,2015-09-23,2015,Commercial,550,500<1000
5694,2015-08-03,2015,Other,1300,1000<1500
5696,2015-09-26,2015,House,950,500<1000
5698,2015-09-27,2015,Outside,2500,2000<
5699,2015-09-27,2015,House,50,<500
5700,2015-09-27,2015,Other,400,<500
5701,2015-09-26,2015,Outside,1250,1000<1500
5702,2015-08-23,2015,Apartment,800,500<1000
5703,2015-09-28,2015,Apartment,600,500<1000
5704,2015-09-25,2015,House,450,<500
5705,2015-09-27,2015,Commercial,700,500<1000
5706,2015-09-27,2015,House,733.36,500<1000
5707,2015-09-27,2015,Apartment,500,500<1000
5708,2015-09-28,2015,Educational,350,<500
5709,2015-09-14,2015,Outside,1228.83,1000<1500
5710,2015-09-28,2015,Commercial,1000,1000<1500
5712,2015-09-28,2015,Apartment,500,500<1000
5713,2015-07-16,2015,Apartment,1750,1500<2000
5714,2015-09-25,2015,Other,650,500<1000
5715,2015-09-26,2015,Other,2000,2000<
5716,2015-09-27,2015,House,527,500<1000
5717,2015-09-28,2015,Educational,750,500<1000
5718,2015-09-17,2015,Outside,500,500<1000
5719,2015-09-24,2015,Apartment,500,500<1000
5720,2015-09-28,2015,Apartment,400,<500
5721,2015-09-28,2015,Apartment,150,<500
5722,2015-09-25,2015,Educational,60,<500
5723,2015-09-18,2015,Outside,600,500<1000
5724,2015-09-25,2015,Educational,400,<500
5725,2015-09-26,2015,House,800,500<1000
5726,2015-09-29,2015,Outside,350,<500
5727,2015-09-26,2015,House,1100,1000<1500
5728,2015-09-10,2015,Apartment,250,<500
5729,2015-09-28,2015,Apartment,350,<500
5730,2015-09-30,2015,Apartment,500,500<1000
5731,2015-09-16,2015,Apartment,2414.94,2000<
5732,2015-09-29,2015,Apartment,900,500<1000
5733,2015-09-29,2015,Outside,300,<500
5734,2015-09-28,2015,Apartment,350,<500
5736,2015-09-29,2015,Apartment,900,500<1000
5737,2015-09-28,2015,Apartment,600,500<1000
5739,2015-09-28,2015,Apartment,600,500<1000
5740,2015-09-29,2015,Outside,20,<500
5741,2015-10-01,2015,Commercial,700,500<1000
5742,2015-10-01,2015,Other,100,<500
5743,2015-09-30,2015,Other,900,500<1000
5744,2015-09-29,2015,Outside,150,<500
5745,2015-09-30,2015,Commercial,669.99,500<1000
5746,2015-10-01,2015,House,890,500<1000
5747,2015-09-30,2015,House,590,500<1000
5748,2015-10-01,2015,Apartment,499.99,<500
5749,2015-09-26,2015,Transit,750,500<1000
5751,2015-09-30,2015,House,399,<500
5752,2015-10-02,2015,Commercial,250,<500
5755,2015-09-24,2015,Commercial,120,<500
5756,2015-10-02,2015,Other,3000,2000<
5757,2015-09-03,2015,Commercial,300,<500
5758,2015-10-03,2015,Educational,200,<500
5759,2015-09-30,2015,Outside,200,<500
5760,2015-10-03,2015,Outside,2000,2000<
5761,2015-10-03,2015,Outside,200,<500
5762,2015-09-28,2015,Outside,1200,1000<1500
5763,2015-09-30,2015,Apartment,5000,2000<
5764,2015-09-30,2015,Other,2000,2000<
5765,2015-10-03,2015,Outside,620,500<1000
5766,2015-10-02,2015,Outside,174,<500
5767,2015-09-30,2015,Apartment,1700,1500<2000
5768,2015-07-19,2015,House,3000,2000<
5769,2015-10-01,2015,Other,400,<500
5771,2015-10-02,2015,Transit,350,<500
5772,2015-10-05,2015,Outside,750,500<1000
5773,2015-09-24,2015,House,500,500<1000
5774,2015-09-30,2015,Apartment,409,<500
5775,2015-10-04,2015,Apartment,649,500<1000
5776,2015-10-02,2015,Outside,550,500<1000
5777,2015-10-05,2015,Apartment,1499,1000<1500
5778,2015-10-04,2015,Outside,650,500<1000
5779,2015-10-05,2015,Other,499,<500
5781,2015-10-02,2015,Outside,550,500<1000
5782,2015-10-06,2015,House,500,500<1000
5783,2015-10-06,2015,Outside,380,<500
5784,2015-10-05,2015,House,500,500<1000
5785,2015-10-06,2015,Commercial,280,<500
5786,2015-10-06,2015,Outside,300,<500
5787,2015-10-04,2015,Other,363.37,<500
5788,2015-10-05,2015,Commercial,500,500<1000
5789,2015-10-05,2015,Apartment,695,500<1000
5790,2015-10-05,2015,Outside,1000,1000<1500
5791,2015-10-04,2015,Outside,1300,1000<1500
5793,2015-10-06,2015,Outside,400,<500
5796,2015-10-06,2015,Educational,600,500<1000
5797,2015-10-06,2015,Educational,250,<500
5798,2015-10-06,2015,Commercial,999,500<1000
5799,2015-10-06,2015,Outside,316.39,<500
5800,2015-10-07,2015,House,600,500<1000
5801,2015-10-06,2015,Commercial,1000,1000<1500
5802,2015-10-07,2015,Commercial,700,500<1000
5803,2015-10-08,2015,Other,800,500<1000
5804,2015-07-24,2015,Outside,1500,1500<2000
5805,2015-10-08,2015,Outside,700,500<1000
5806,2015-10-07,2015,Apartment,767.27,500<1000
5807,2015-10-05,2015,Other,200,<500
5808,2015-09-27,2015,Other,800,500<1000
5809,2015-10-07,2015,Outside,900,500<1000
5810,2015-10-06,2015,Educational,575,500<1000
5811,2015-10-08,2015,Outside,520,500<1000
5812,2015-10-07,2015,Other,180,<500
5813,2015-10-07,2015,Apartment,659.95,500<1000
5814,2015-10-07,2015,Outside,750,500<1000
5815,2015-10-09,2015,Commercial,400,<500
5816,2015-09-28,2015,Outside,800,500<1000
5817,2015-10-03,2015,House,1745,1500<2000
5818,2015-10-06,2015,Apartment,900,500<1000
5819,2015-10-09,2015,Apartment,900,500<1000
5820,2015-10-10,2015,Commercial,1400,1000<1500
5821,2015-09-26,2015,Apartment,4000,2000<
5822,2015-10-09,2015,Outside,100,<500
5823,2015-10-09,2015,Apartment,2000,2000<
5825,2015-10-10,2015,Outside,600,500<1000
5827,2015-10-11,2015,Apartment,799.99,500<1000
5828,2015-10-09,2015,Apartment,750,500<1000
5829,2015-10-11,2015,Commercial,112,<500
5830,2015-10-10,2015,Outside,500,500<1000
5831,2015-09-14,2015,Apartment,3000,2000<
5832,2015-10-08,2015,House,500,500<1000
5833,2015-10-11,2015,Other,130,<500
5834,2015-10-11,2015,Other,250,<500
5835,2015-10-04,2015,Apartment,650,500<1000
5836,2015-10-11,2015,Other,180,<500
5837,2015-10-11,2015,Other,220,<500
5838,2015-10-11,2015,Outside,800,500<1000
5839,2015-10-11,2015,Other,300,<500
5840,2015-10-01,2015,Apartment,500,500<1000
5841,2015-10-10,2015,Educational,529.99,500<1000
5842,2015-10-11,2015,Other,300,<500
5843,2015-10-12,2015,Apartment,1000,1000<1500
5844,2015-10-11,2015,Outside,500,500<1000
5845,2015-10-12,2015,Outside,1200,1000<1500
5846,2015-10-11,2015,Outside,400,<500
5847,2015-10-11,2015,Apartment,300,<500
5848,2015-10-12,2015,Commercial,1790,1500<2000
5849,2015-10-12,2015,Apartment,1200,1000<1500
5850,2015-10-06,2015,Apartment,3000,2000<
5851,2015-09-26,2015,House,1000,1000<1500
5852,2015-10-14,2015,Commercial,1000,1000<1500
5855,2015-10-11,2015,Other,4500,2000<
5856,2015-10-14,2015,Commercial,1500,1500<2000
5857,2015-10-14,2015,House,550,500<1000
5858,2015-10-13,2015,Transit,700,500<1000
5859,2015-10-12,2015,House,1000,1000<1500
5860,2015-10-09,2015,Outside,500,500<1000
5861,2015-10-08,2015,Educational,675,500<1000
5862,2015-10-10,2015,Apartment,1200,1000<1500
5863,2015-10-11,2015,House,750,500<1000
5864,2015-10-10,2015,Apartment,650,500<1000
5866,2015-09-20,2015,Apartment,800,500<1000
5867,2015-10-14,2015,Outside,250,<500
5868,2015-10-14,2015,Outside,600,500<1000
5869,2015-10-01,2015,Outside,1000,1000<1500
5870,2015-10-14,2015,House,1200,1000<1500
5871,2015-10-15,2015,House,2300,2000<
5872,2015-10-09,2015,Educational,260,<500
5874,2015-10-15,2015,Outside,500,500<1000
5875,2015-10-13,2015,House,600,500<1000
5876,2015-10-15,2015,Commercial,200,<500
5877,2015-10-06,2015,Educational,2500,2000<
5878,2015-10-06,2015,Outside,1000,1000<1500
5879,2015-10-05,2015,Commercial,665,500<1000
5880,2015-10-15,2015,Commercial,600,500<1000
5881,2015-10-10,2015,House,600,500<1000
5882,2015-10-16,2015,Educational,600,500<1000
5884,2015-10-16,2015,Apartment,599,500<1000
5885,2015-10-15,2015,Educational,429.37,<500
5886,2015-07-15,2015,Other,217,<500
5887,2015-10-16,2015,Apartment,400,<500
5888,2015-10-15,2015,Outside,750,500<1000
5889,2015-10-09,2015,House,600,500<1000
5890,2015-10-15,2015,Commercial,2000,2000<
5891,2015-10-16,2015,Educational,900,500<1000
5892,2015-10-17,2015,Commercial,1200,1000<1500
5894,2015-10-16,2015,House,500,500<1000
5895,2015-10-06,2015,Outside,200,<500
5896,2015-10-15,2015,Commercial,700,500<1000
5897,2015-10-16,2015,Commercial,100,<500
5898,2015-09-20,2015,Apartment,1000,1000<1500
5899,2015-10-17,2015,Apartment,50,<500
5900,2015-09-20,2015,Apartment,50,<500
5901,2015-10-14,2015,Commercial,1200,1000<1500
5902,2015-10-15,2015,Outside,670,500<1000
5903,2015-10-16,2015,Transit,600,500<1000
5904,2015-10-16,2015,Apartment,600,500<1000
5905,2015-10-14,2015,Commercial,1200,1000<1500
5907,2015-10-19,2015,Commercial,500,500<1000
5908,2015-10-19,2015,Apartment,1700,1500<2000
5910,2015-10-19,2015,Apartment,2400,2000<
5911,2015-10-19,2015,Outside,900,500<1000
5912,2015-10-19,2015,Commercial,2000,2000<
5913,2015-10-18,2015,Outside,3000,2000<
5914,2015-10-19,2015,Outside,800,500<1000
5916,2015-10-20,2015,House,129.99,<500
5917,2015-10-18,2015,Apartment,2500,2000<
5918,2015-10-18,2015,House,400,<500
5919,2015-10-21,2015,Educational,1599,1500<2000
5920,2015-10-14,2015,Educational,500,500<1000
5921,2015-10-16,2015,Educational,2500,2000<
5922,2015-10-19,2015,House,500,500<1000
5923,2015-10-17,2015,Apartment,150,<500
5924,2015-10-21,2015,Outside,500,500<1000
5925,2015-10-20,2015,Commercial,600,500<1000
5926,2015-10-19,2015,House,500,500<1000
5927,2015-10-21,2015,Other,4000,2000<
5929,2015-10-19,2015,House,700,500<1000
5930,2015-10-21,2015,Educational,200,<500
5931,2015-10-17,2015,Outside,469.99,<500
5932,2015-10-22,2015,Outside,3700,2000<
5933,2015-10-20,2015,Outside,800,500<1000
5934,2015-10-21,2015,Apartment,2500,2000<
5935,2015-10-15,2015,House,120,<500
5936,2015-10-14,2015,Educational,549,500<1000
5937,2015-10-21,2015,Commercial,400,<500
5938,2015-10-20,2015,Educational,200,<500
5939,2015-10-21,2015,Outside,800,500<1000
5940,2015-10-21,2015,Educational,200,<500
5941,2015-10-21,2015,Apartment,400,<500
5942,2015-10-16,2015,Educational,1000,1000<1500
5943,2015-10-21,2015,Educational,738.57,500<1000
5944,2015-10-11,2015,Outside,399,<500
5945,2015-10-15,2015,Other,700,500<1000
5946,2015-10-21,2015,Outside,400,<500
5947,2015-10-15,2015,Other,150,<500
5948,2015-10-03,2015,Other,419,<500
5949,2015-10-09,2015,Other,200,<500
5950,2015-10-21,2015,Apartment,600,500<1000
5951,2015-10-22,2015,Outside,350,<500
5952,2015-10-22,2015,Other,200,<500
5953,2015-10-15,2015,Other,600,500<1000
5954,2015-10-22,2015,Outside,1300,1000<1500
5955,2015-10-12,2015,House,3500,2000<
5956,2015-10-22,2015,Commercial,880,500<1000
5957,2015-10-12,2015,House,1000,1000<1500
5958,2015-10-24,2015,Commercial,400,<500
5959,2015-10-24,2015,Outside,150,<500
5960,2015-10-25,2015,Outside,300,<500
5961,2015-10-24,2015,Commercial,5000,2000<
5962,2015-10-25,2015,Outside,500,500<1000
5963,2015-10-25,2015,House,800,500<1000
5964,2015-10-23,2015,Educational,150,<500
5965,2015-10-26,2015,Apartment,100,<500
5966,2015-10-26,2015,Educational,589.99,500<1000
5967,2015-09-15,2015,Other,1500,1500<2000
5968,2015-10-23,2015,Outside,1100,1000<1500
5969,2015-10-17,2015,Educational,1500,1500<2000
5970,2015-10-26,2015,Outside,1500,1500<2000
5971,2015-10-26,2015,Commercial,500,500<1000
5972,2015-10-27,2015,House,300,<500
5973,2015-10-20,2015,Apartment,1000,1000<1500
5974,2015-10-23,2015,Transit,229.99,<500
5975,2015-10-26,2015,Outside,1500,1500<2000
5976,2015-10-26,2015,House,130,<500
5977,2015-10-22,2015,House,900,500<1000
5978,2015-10-14,2015,House,3000,2000<
5979,2015-10-27,2015,House,650,500<1000
5980,2015-10-27,2015,House,1226,1000<1500
5981,2015-10-27,2015,Outside,1300,1000<1500
5983,2015-10-28,2015,House,2500,2000<
5984,2015-10-28,2015,Outside,500,500<1000
5985,2015-10-01,2015,Apartment,875,500<1000
5986,2015-10-28,2015,Other,1200,1000<1500
5988,2015-09-23,2015,Outside,700,500<1000
5989,2015-10-27,2015,Commercial,2500,2000<
5990,2015-10-29,2015,Commercial,250,<500
5991,2015-10-25,2015,Educational,550,500<1000
5992,2015-10-27,2015,Commercial,650,500<1000
5993,2015-10-29,2015,Outside,2000,2000<
5994,2015-10-28,2015,House,942.44,500<1000
5995,2015-10-29,2015,Outside,200,<500
5996,2015-09-01,2015,Outside,100,<500
5998,2015-10-29,2015,Apartment,1600,1500<2000
5999,2015-10-27,2015,Outside,300,<500
6001,2015-10-30,2015,Other,500,500<1000
6002,2015-10-25,2015,Apartment,800,500<1000
6005,2015-10-30,2015,Outside,700,500<1000
6007,2015-10-30,2015,Outside,100,<500
6008,2015-10-15,2015,Apartment,700,500<1000
6009,2015-10-11,2015,Other,520,500<1000
6010,2015-11-01,2015,House,700,500<1000
6011,2015-10-22,2015,Apartment,677,500<1000
6012,2015-11-01,2015,Outside,749.99,500<1000
6013,2015-10-03,2015,Other,750,500<1000
